;75625
	Canneman en Stapper – Dienstreis Engeland - 014;1
	SHBO-F-KU177-AA 59257;1
 48 00 Maastricht kerk177;1
 48 01 Veere kerk176;1
 48 02 Utrecht Cornelis Donder gymnasium179;1
 48 03 Utrecht Cornelis Donder178;1
 Eusebiuskerk_110591_noord transept oostzijde 9-21;1
 Hart voor de zaak;1
 Mauritsweg243;1
 Stokvis gebombardeerd  magazijnen283;1
 Stokvis gebombardeerd  magazijnen284;1
 Stokvis gebombardeerd  woonhuis a d overkant  16 doden285;1
 Stokvis gebombardeerd 280;1
 Stokvis gebombardeerd 281;1
 Stokvis gebombardeerd 282;1
00.01.028.L;1
00.01.032.L;1
00.01.038.L;1
00.06.209.L;1
00.06.212.L;1
00.06.214.L;1
00.06.218.L;1
00.06.226.L;1
00.06.228.L;1
00.06.234.L;1
00.06.249.L;1
00.06.251.L;1
00.06.253.L;1
00.06.258_60.L;1
00.06.269.L;1
00.07.293.L;1
00.07.300.L;1
00.07.305.L;1
00.07.306.L;1
00.07.310.L;1
00.07.318.L;1
00.07.339.L;1
00.07.344.L;1
00.07.352.L;1
00.07.381.L;1
00.07.394.L;1
00.07.398.L;1
00.10.513.L;1
00.10.520.L;1
00.10.521.L;1
00.11.541.A3.L;1
00.11.547.L;1
00.11.563.L;1
00.11.565.L;1
00.11.566.L;1
00.11.567.L;1
00.11.575.L;1
00.11.577.L;1
00.11.578.L;1
00.11.579.L;1
00.12.598.L;1
00.12.609.L;1
00.12.611.L;1
00.12.613.L;1
00.12.616.L;1
00.12.621.L;1
0000001;1
0000002;1
0000004;1
0000005;1
0000008;1
0000009;1
000001;1
0000010;1
0000011;1
0000012;1
0000013;1
0000014;1
0000015;1
0000016;1
0000017;1
0000018;1
0000019;1
000002;1
0000020;1
0000021;1
0000022;1
0000023;1
0000024;1
0000026;1
0000027;1
0000029;1
000003;1
0000030;1
0000031;1
0000032;1
0000033;1
0000034;1
0000035;1
0000036;1
0000037;1
0000038;1
000004;1
0000040;1
0000041;1
0000043;1
0000044;1
0000045;1
0000046;1
0000047;1
0000048;1
0000049;1
000005;1
0000050;1
0000051;1
0000052;1
0000053;1
0000054;1
0000055;1
0000056;1
0000057;1
0000058;1
0000059;1
000006;1
0000060;1
0000061;1
0000062;1
0000066;1
0000067;1
0000068;1
0000069;1
000007;1
0000070;1
0000071;1
0000072;1
0000073;1
0000074;1
0000075;1
0000076;1
0000077;1
0000078;1
0000079;1
000008;1
0000080;1
0000081;1
0000082;1
0000083;1
0000084;1
